Protein,AD_beta,AD_logp,PD_beta,PD_logp
ECHDC3,-0.020202707317519466,-0.290235855915995,0.01980262729617973,-0.32417910119000887
ECHS1,-0.05129329438755058,-0.010577723382708458,0.0,-1.3425180098923029
ECI2,0.058268908123975824,-0.10781679428622402,-0.01005033585350145,-0.9201426986817767
ECM1,-0.2231435513142097,-1.4428363955488992,-0.15082288973458366,-3.4572491374857997
ECSCR,-0.05129329438755058,-0.6327250921932014,0.058268908123975824,-0.6525663600798113
EDA2R,0.36464311358790924,-4.3584483207324975,0.1906203596086497,-10.286213173674803
EDAR,-0.05129329438755058,-2.0502225952409856,-0.05129329438755058,-1.450412814764833
EDDM3B,0.02955880224154443,-0.4427042879559486,-0.040821994520255166,-0.38115753304986466
EDEM2,-0.030459207484708574,-0.6868629060413302,-0.09431067947124129,-0.21625482317943867
EDF1,-0.10536051565782628,-1.258191447059863,-0.08338160893905101,-2.2364323722529416
EDIL3,0.04879016416943205,-2.410053718042735,-0.16251892949777494,-0.42066676958913657
EDN1,0.3220834991691132,-2.8725005534203216,-0.31471074483970024,-3.86250558196635
EDNRB,0.02955880224154443,-0.04531592189442499,-0.01005033585350145,-0.2856957544881122
EEF1D,-0.06187540371808753,-2.0706063987542733,-0.08338160893905101,-1.947116891876638
EFCAB14,0.04879016416943205,-0.5850927260161323,-0.10536051565782628,-0.3480079907178968
EFCAB2,0.04879016416943205,-1.2383121449206516,0.13976194237515863,-0.37250330991249536
EFEMP1,0.14842000511827322,-8.390908618676203,-0.37106368139083207,-1.712615761841901
EFHD1,0.27763173659827955,-3.151379432547858,-0.2876820724517809,-4.617716259869115
EFNA1,0.058268908123975824,-6.066550659022926,-0.342490308946776,-0.45501715513664814
EFNA4,0.22314355131420976,-6.044295865753968,-0.31471074483970024,-3.121521848675663
EFNB2,-0.06187540371808753,-1.3658603959045401,-0.10536051565782628,-0.9534681182422162
EGF,-0.030459207484708574,-0.2996238795113194,0.009950330853168092,-0.9226012715113969
EGFL7,-0.08338160893905101,-0.5544769730409081,-0.040821994520255166,-0.9633994595755191
EGFLAM,0.0769610411361284,-0.5482604999424524,-0.08338160893905101,-0.5922124898324601
EGFR,-0.7339691750802004,-20.07094065090672,-1.1086626245216111,-7.762163357164486
EGLN1,0.009950330853168092,-0.2755221054357604,0.01980262729617973,-0.13831337265905547
EHBP1,-0.09431067947124129,-2.652431149806395,-0.11653381625595151,-2.225260997399793
EHD3,-0.030459207484708574,-0.2644400281750757,-0.01005033585350145,-0.9240559432407576
EIF1AX,-0.11653381625595151,-0.9207518729831996,0.06765864847381486,-1.9365765578519014
EIF2AK2,-0.040821994520255166,-1.2378627767583124,-0.05129329438755058,-1.345816845765771
EIF2AK3,-0.020202707317519466,-0.4183345335603392,-0.030459207484708574,-0.21869441715621157
EIF2S2,-0.13926206733350766,-0.7032337352511592,0.0769610411361284,-1.6517415091934318
EIF4B,-0.06187540371808753,-0.35477219388772335,-0.020202707317519466,-1.2545591346364022
EIF4E,-0.030459207484708574,-0.5475788963560216,-0.030459207484708574,-0.7516375073552259
EIF4EBP1,-0.01005033585350145,-1.5030194810664848,0.058268908123975824,-0.21886259146275983
EIF4G1,-0.01005033585350145,-0.07213388824785083,0.0,-0.20842346040858684
EIF4G3,-0.10536051565782628,-1.0334330112961672,-0.07257069283483537,-2.249698672805578
EIF5,-0.05129329438755058,-0.5938321780468337,-0.07257069283483537,-0.44901927849904977
EIF5A,0.02955880224154443,-1.675563719310089,0.131028262406404,-0.19371731368420794
ELAC1,-0.040821994520255166,-1.5097505673196898,-0.07257069283483537,-1.001113667068511
ELAVL4,-0.06187540371808753,-0.5365382105198664,-0.030459207484708574,-1.4242021934384979
ELN,0.2151113796169455,-0.5186927603591788,0.06765864847381486,-2.7606362781416887
ELOA,-0.08338160893905101,-0.07175215803339459,0.0,-1.4642764217190372
ELOB,0.0769610411361284,-0.37132525327893506,-0.05129329438755058,-0.8450973868725049
ENAH,0.0,-12.621588089491839,-0.3285040669720361,-0.0488271620038434
ENDOU,0.11332868530700327,-1.8402896204037955,0.12221763272424911,-1.767761841498359
ENG,0.3220834991691132,-6.725398722800668,-0.579818495252942,-2.1952474701014353
ENO1,-0.01005033585350145,-1.2859509637784927,0.03922071315328133,-0.13338942784485597
ENO2,-0.07257069283483537,-0.148079200118895,0.009950330853168092,-1.5583617488677406
ENO3,-0.06187540371808753,-1.8692082016662566,-0.12783337150988489,-0.9182820832989477
ENOPH1,-0.15082288973458366,-1.0956800488881697,0.0769610411361284,-2.594175901277026
ENOX2,0.04879016416943205,-1.8927171715089524,-0.2613647641344075,-0.32616473312614425
ENPEP,0.1906203596086497,-1.2750936562151582,0.10436001532424286,-4.8912982665110265
ENPP2,-0.08338160893905101,-9.316812616486699,-0.4620354595965587,-0.6880362277589201
ENPP5,0.058268908123975824,-2.3600114297809656,-0.11653381625595151,-0.7245482830348952
ENPP6,0.12221763272424911,-5.413378784169003,-0.3856624808119846,-1.2457275705480404
ENPP7,0.02955880224154443,-1.1302509636161278,-0.040821994520255166,-0.7389848534245765
ENSA,-0.06187540371808753,-1.5407360279464264,-0.11653381625595151,-0.7495510443208889
ENTPD2,-0.01005033585350145,-3.7788867033416125,-0.16251892949777494,-0.09100421997005026
ENTPD5,-0.2484613592984996,-1.4545235971078045,-0.1743533871447778,-1.9648563461125872
ENTPD6,0.04879016416943205,-3.0169500264682783,-0.21072103131565253,-0.3586384575133037
ENTR1,-0.01005033585350145,-5.417070722813236,-0.2613647641344075,-0.11795905727227918
EP300,-0.040821994520255166,-1.0950820054572878,-0.15082288973458366,-0.25459577229221675
EPB41L5,-0.01005033585350145,-0.24525199303339199,0.01980262729617973,-0.07279369619285968
EPCAM,-0.07257069283483537,-5.567029053345498,0.08617769624105241,-3.3180862356949166
EPGN,0.03922071315328133,-0.5887074837256738,-0.06187540371808753,-0.4827513743842558
EPHA1,-0.15082288973458366,-4.668325877009425,-0.2484613592984996,-1.961749205247614
EPHA10,-0.040821994520255166,-0.022665077279959058,0.0,-0.7023227738597686
EPHA2,0.3074846997479607,-0.8196238727755044,0.0769610411361284,-5.637276172120998
EPHA4,0.04879016416943205,-2.330066635035236,-0.2744368457017603,-0.29710637400262496
EPHB4,0.23901690047049992,-1.3050303908757774,-0.13926206733350766,-2.5518259098368192
EPHB6,0.16551443847757333,-1.4149335104518364,-0.11653381625595151,-2.024613512634048
EPHX2,0.03922071315328133,-3.71576649269678,-0.12783337150988489,-0.8333681396671672
EPN1,0.06765864847381486,-0.7259641282174778,-0.08338160893905101,-0.7581302677023406
EPO,0.01980262729617973,-0.5202092644017285,0.01980262729617973,-0.4971853615659068
EPPK1,-0.06187540371808753,-3.00604460332086,-0.13926206733350766,-1.3331159081608728
EPS8L2,-0.09431067947124129,-21.020325071210788,-0.6539264674066639,-0.8720085778164668
ERBB2,-0.3856624808119846,-7.687951655428655,-0.4462871026284195,-4.834187453850477
ERBB3,-0.5621189181535413,-7.77689528506996,-0.579818495252942,-5.97520859398857
ERBB4,0.23901690047049992,-0.4541513889736537,0.058268908123975824,-2.299427722737621
ERBIN,-0.020202707317519466,-0.8388639820675161,-0.020202707317519466,-0.4880478367805264
ERC2,-0.10536051565782628,-0.37629026112140396,0.02955880224154443,-2.6193021367774083
ERCC1,-0.030459207484708574,-0.16912644287850845,0.02955880224154443,-0.17329585605176462
EREG,-0.07257069283483537,-2.3649186016261683,-0.07257069283483537,-2.1213147718880916
ERI1,-0.2231435513142097,-3.244682393302063,-0.31471074483970024,-2.469407835328003
ERMAP,-0.01005033585350145,-1.182478217044801,0.11332868530700327,-0.04666956138773013
ERN1,-0.342490308946776,-2.1700088013332732,-0.21072103131565253,-5.724992730196331
ERP29,-0.040821994520255166,-1.4280113435223458,-0.05129329438755058,-1.345395395481988
ERP44,-0.3285040669720361,-4.83385581629083,-0.3285040669720361,-4.024399911820435
ERVV-1,-0.030459207484708574,-0.15674778756054045,0.01980262729617973,-0.25682887076631516
ESAM,0.08617769624105241,-2.834060700961698,-0.18632957819149348,-0.8292345867199679
ESM1,0.36464311358790924,-5.0072735510916155,0.23901690047049992,-8.206694655485594
ESPL1,0.0,-0.3212415516064562,-0.030459207484708574,-0.00966092279572019
ESR1,-0.06187540371808753,-2.5227234394631988,0.131028262406404,-0.8431779213366789
ESYT2,-0.08338160893905101,-2.1324064049921923,-0.09431067947124129,-2.2179782996999564
EVI2B,0.06765864847381486,-0.1806353835833553,0.02955880224154443,-0.6987734986453067
EVI5,-0.08338160893905101,-0.4526884696042059,-0.030459207484708574,-2.6484347707011113
EVPL,-0.040821994520255166,-0.5882074234085657,-0.08338160893905101,-0.2961675686592697
EXOSC10,-0.01005033585350145,-1.6373126841014412,-0.11653381625595151,-0.10169738423466451
EXTL1,-0.05129329438755058,-2.508317796606474,-0.19845093872383832,-0.5163050249701787
EZR,-0.12783337150988489,-8.304629409009772,-0.4780358009429998,-0.9701921164794242
F10,-0.342490308946776,-7.570386833648922,-0.5621189181535413,-4.1720222737050845
F11,-0.1743533871447778,-1.4340759508715346,-0.19845093872383832,-1.4545217171171774
F11R,-0.06187540371808753,-0.48934360514957737,-0.030459207484708574,-1.0217349510350218
F12,-0.020202707317519466,-0.9883123254915627,-0.10536051565782628,-0.20296922349938454
F13B,-0.3285040669720361,-12.952620602817234,-0.843970070294529,-3.188270604293922
F2,-0.12783337150988489,-1.3981195721429769,-0.35667494393873245,-0.4318561733655141
F2R,0.009950330853168092,-0.2132869996106439,-0.01005033585350145,-0.15119971304915322
F3,0.10436001532424286,-0.1987299825309891,-0.030459207484708574,-0.9061233750678724
F7,-0.35667494393873245,-5.198111010781321,-0.2613647641344075,-6.657547685238868
F9,-0.21072103131565253,-7.233169679448765,-0.5621189181535413,-1.2490915269924874
FABP1,0.06765864847381486,-2.4110063546262235,-0.06187540371808753,-2.6826580332576833
FABP2,0.02955880224154443,-3.49762835131684,-0.08338160893905101,-0.5614913677360801
FABP3,0.1570037488096647,-0.51764800168529,-0.05129329438755058,-3.2924221278645027
FABP4,-0.030459207484708574,-13.805560227111107,-0.31471074483970024,-0.334155830362928
FABP5,-0.040821994520255166,-2.1641776240257187,-0.07257069283483537,-0.818825988446262
FABP6,-0.01005033585350145,-2.1790961713549626,-0.08338160893905101,-0.14511702592474857
FABP9,-0.01005033585350145,-7.712272105021302,-0.19845093872383832,-0.12636444749812295
FADD,-0.030459207484708574,-0.7204481598830468,-0.030459207484708574,-0.7565211917358473
FAM13A,-0.05129329438755058,-2.476044249130196,-0.12783337150988489,-0.8504426537370259
FAM171A2,-0.040821994520255166,-0.8138670066168467,0.01980262729617973,-1.8329515947383346
FAM171B,-0.23572233352106983,-0.9156004102009988,-0.16251892949777494,-1.9653501972712328
FAM172A,-0.16251892949777494,-0.9597249556087206,-0.07257069283483537,-3.9462179967047404
FAM20A,-0.06187540371808753,-4.843548448431275,-0.4620354595965587,-0.37597406107457365
FAM3B,0.37843643572024505,-1.3310860715368042,-0.09431067947124129,-8.293465810563665
FAM3C,0.26236426446749106,-2.4947218981252224,-0.18632957819149348,-3.726482842242704
FAM3D,0.08617769624105241,-0.8008650904671983,0.03922071315328133,-2.4575915355484654
FAP,-0.3285040669720361,-9.615305605042696,-0.4462871026284195,-4.7439300805808635
FARSA,-0.15082288973458366,-0.2953773721333539,0.01980262729617973,-3.9803502413567506
FAS,0.16551443847757333,-4.238270176661952,-0.2613647641344075,-2.5423593841124443
FASLG,-0.11653381625595151,-2.0147952913452634,-0.12783337150988489,-1.6202995722714097
FBLN2,0.1823215567939546,-0.12832854408759248,0.01980262729617973,-1.8693112308852
FBN2,-0.01005033585350145,-1.0310569875905278,0.0769610411361284,-0.15033077363427516
FBP1,-0.05129329438755058,-6.217291696051394,-0.13926206733350766,-1.0969049629784338
FCAMR,-0.08338160893905101,-2.381646752885698,-0.11653381625595151,-2.010125277156716
FCAR,0.10436001532424286,-0.9984404857278928,0.058268908123975824,-1.9436913923175003
FCER1A,0.5933268452777344,-0.3701987874035473,0.0769610411361284,-8.420179917246239
FCER2,0.02955880224154443,-3.9017756889765964,-0.13926206733350766,-0.49123015518059704
FCGR2A,-0.01005033585350145,-0.19537669588377932,0.009950330853168092,-0.10726151585872366
FCGR2B,-0.040821994520255166,-3.189104326801415,-0.11653381625595151,-0.5822734400942216
FCGR3B,0.11332868530700327,-0.6478437489360926,0.03922071315328133,-2.281537770064735
FCN1,-0.030459207484708574,-0.28918932912596684,-0.030459207484708574,-0.3634810271519832
FCN2,-0.10536051565782628,-8.949130619855516,-0.2613647641344075,-1.6450076772176292
FCRL1,-0.030459207484708574,-9.40757254150589,-0.2744368457017603,-0.42427949540438814
FCRL2,-0.030459207484708574,-6.767867257598748,-0.19845093872383832,-0.4537703196861151
FCRL3,-0.020202707317519466,-3.076300886157953,-0.11653381625595151,-0.3148884332280867
FCRL5,-0.2231435513142097,-1.4659594717588278,-0.06187540371808753,-8.34796953889146
FCRL6,0.058268908123975824,-1.2295050592339478,0.04879016416943205,-1.3247571957979607
FCRLB,0.01980262729617973,-0.2550298978115439,0.009950330853168092,-0.2430422551005876
FDX1,0.03922071315328133,-0.03913198069012274,0.0,-0.527917160491555
FDX2,0.01980262729617973,-0.0750279017746385,0.009950330853168092,-0.2666231287692638
FEN1,0.02955880224154443,-1.1457533030828375,0.04879016416943205,-0.5543033516959545
FES,0.12221763272424911,-0.242965841203697,0.01980262729617973,-2.5379744060232285
FETUB,-0.07257069283483537,-0.46298623207241907,-0.040821994520255166,-0.7730087897994598
FGA,-0.2876820724517809,-1.1428303338711574,-0.16251892949777494,-3.309419514954818
FGD3,-0.06187540371808753,-3.276528905153071,-0.12783337150988489,-1.6438881870444717
FGF12,0.13976194237515863,-0.3419774250012776,0.03922071315328133,-3.3024183163133656
FGF16,-0.040821994520255166,-0.26797948283894196,0.02955880224154443,-0.4292116419596931
FGF19,-0.09431067947124129,-1.2182817913349984,0.03922071315328133,-3.021807352811192
FGF2,-0.020202707317519466,-1.9972502097995508,0.06765864847381486,-0.37911422194544225
FGF20,0.10436001532424286,-0.1197544689045265,0.01980262729617973,-1.526043176781205
FGF21,0.009950330853168092,-0.720873741621003,-0.020202707317519466,-0.15072834071611083
FGF23,0.06765864847381486,-3.879493184144562,-0.15082288973458366,-1.3034298869919996
FGF3,-0.15082288973458366,-3.7967077232834248,0.27763173659827955,-1.1664991901796673
FGF5,0.30010459245033816,-0.09356839129902128,-0.01005033585350145,-5.340046230483418
FGF6,0.08617769624105241,-0.3351375043727392,0.03922071315328133,-1.118396429515165
FGF7,0.01980262729617973,-4.4794317673604,0.131028262406404,-0.2564567088862785
FGF9,-0.18632957819149348,-0.12413497017150826,0.01980262729617973,-2.9360988816671925
FGFBP1,-0.08338160893905101,-7.285354765042481,-0.31471074483970024,-0.8829029733342311
FGFBP2,-0.19845093872383832,-5.583259462831916,-0.2744368457017603,-4.119476910482032
FGFBP3,0.04879016416943205,-2.6157722046319978,-0.23572233352106983,-0.37942532823331165
FGFR2,0.2151113796169455,-2.3262851333472607,-0.23572233352106983,-1.7115931981118722
FGFR4,-0.07257069283483537,-0.01403975168804923,0.0,-1.1175265294764483
FGL1,0.12221763272424911,-2.579208023808032,0.131028262406404,-2.979687915398526
FGR,0.06765864847381486,-1.0129940571551477,0.04879016416943205,-1.5613848865510171
FH,-0.040821994520255166,-0.6226833115205876,0.03922071315328133,-0.7418838175619817
FHIP2A,0.02955880224154443,-0.5659642017895719,-0.06187540371808753,-0.3166717732489431
FHIT,-0.01005033585350145,-0.03677306812183727,0.0,-0.27447647938190106
FIS1,-0.040821994520255166,-0.8539215620786034,-0.030459207484708574,-1.0620693826422054
FKBP14,-0.07257069283483537,-0.5842915146621112,-0.030459207484708574,-2.531152853769868
FKBP1B,-0.01005033585350145,-0.4758977929505021,0.009950330853168092,-0.14434406458121146
FKBP4,-0.040821994520255166,-0.1706053234904682,0.009950330853168092,-0.489380034779317
FKBP5,0.0,-0.7756198418475361,0.01980262729617973,-0.016477865407425563
FKBP7,0.03922071315328133,-1.5342866978613223,-0.08338160893905101,-0.5741958161099622
FKBPL,-0.08338160893905101,-0.6079039024028996,-0.05129329438755058,-1.5520336940843336
FLI1,0.0,-1.1714730816424381,-0.030459207484708574,-0.02660501043299175
FLRT2,0.1823215567939546,-1.7269634731150103,-0.15082288973458366,-1.9109175753606598
FLT1,0.29266961396282004,-2.413603741292224,-0.2484613592984996,-2.88689347414484
FLT3,0.14842000511827322,-0.5422013817389928,-0.06187540371808753,-1.7454064897247383
FLT3LG,-0.1743533871447778,-2.859651393635856,-0.16251892949777494,-2.336199706530068
FLT4,-0.19845093872383832,-3.0593903503964164,-0.18632957819149348,-2.888884777998955
FMNL1,0.03922071315328133,-2.4736328189098797,-0.09431067947124129,-0.7011567819474047
FMR1,0.02955880224154443,-2.529955916647156,0.1570037488096647,-0.29637590520275053
FN1,-0.527632742082372,-8.987108824533745,-0.6733445532637656,-7.589748892471995
FNDC1,-0.05129329438755058,-7.072082902003867,-0.342490308946776,-0.6017462647078211
FNTA,-0.11653381625595151,-2.6048045632226873,-0.2613647641344075,-1.0384597895781895
FOLH1,-0.020202707317519466,-3.6509060184879725,0.08617769624105241,-0.3397909021048503
FOLR1,0.13976194237515863,-0.3444752071319327,-0.040821994520255166,-1.3929880741140641
FOLR2,0.058268908123975824,-0.05663072685592363,-0.01005033585350145,-0.4544440300912316
FOLR3,-0.020202707317519466,-0.30415759287146615,0.009950330853168092,-0.9107754366148015
FOS,0.11332868530700327,-1.111563406512395,0.131028262406404,-1.1027742978247694
FOSB,0.0769610411361284,-1.287928878963452,0.08617769624105241,-0.9374017520931724
FOXJ3,-0.040821994520255166,-2.5992914958364577,-0.21072103131565253,-0.44562784342503087
FOXO1,-0.040821994520255166,-0.2620054004668798,0.009950330853168092,-1.2547160885932784
FOXO3,-0.020202707317519466,-0.8689143189612071,0.02955880224154443,-0.6259365539282568
FRMD4B,-0.09431067947124129,-0.2878037038485794,-0.020202707317519466,-1.9182580342613371
FRMD7,0.3364722366212129,-0.35892454954791514,0.058268908123975824,-6.748005730682975
FRZB,-0.16251892949777494,-0.006789808669255905,0.0,-1.413760933481599
